N,Optimal/Feasible,Time,Risk,Marginal
54,Optimal,0.05,0,=D55 - D54
55,Optimal,0.06,0,=D56 - D55
56,Optimal,20.55,180,=D57 - D56
57,Optimal,65.64,360,=D58 - D57
58,Optimal,79.23,540,=D59 - D58
59,Optimal,10.52,720,=D60 - D59
60,Optimal,16.25,900,=D61 - D60
61,Optimal,14.67,1080,=D62 - D61
62,Optimal,14.11,1260,=D63 - D62
63,Optimal,19.31,1440,=D64 - D63
64,Optimal,11.48,1620,=D65 - D64
65,Optimal,7.55,1800,=D66 - D65
66,Optimal,17.22,1980,=D67 - D66
67,Optimal,34.61,2160,=D68 - D67
68,Optimal,42.73,2340,=D69 - D68
69,Optimal,36.92,2520,=D70 - D69
70,Optimal,37.14,2700,=D71 - D70
71,Optimal,48.13,2880,=D72 - D71
72,Optimal,90.73,3240,=D73 - D72
73,Optimal,38.45,3600,=D74 - D73
74,Optimal,36.56,3960,=D75 - D74
75,Optimal,39.78,4320,=D76 - D75
76,Optimal,39.55,4680,=D77 - D76
77,Optimal,91.92,5040,=D78 - D77
78,Optimal,23.36,5400,=D79 - D78
79,Optimal,18.91,5760,=D80 - D79
80,Optimal,24.09,6120,=D81 - D80
81,Optimal,34.55,6480,=D82 - D81
82,Optimal,15.64,6840,=D83 - D82
83,Optimal,22.09,7200,=D84 - D83
84,Optimal,25.34,7560,=D85 - D84
85,Optimal,3.41,7920,=D86 - D85
86,Optimal,7.20,8280,=D87 - D86
87,Optimal,5.81,8640,=D88 - D87
88,Optimal,12.84,9000,=D89 - D88
89,Optimal,24.34,9360,=D90 - D89
90,Optimal,5.95,9720,=D91 - D90
91,Optimal,6.20,10080,=D92 - D91
92,Optimal,3.94,10440,=D93 - D92
93,Optimal,7.83,10800,=D94 - D93
94,Optimal,5.95,11160,=D95 - D94
95,Optimal,9.16,11520,=D96 - D95
96,Optimal,7.11,11880,=D97 - D96
97,Optimal,5.30,12240,=D98 - D97
98,Optimal,6.05,12600,=D99 - D98
99,Optimal,6.83,12960,=D100 - D99
100,Optimal,5.36,13320,=D101 - D100
101,Optimal,16.03,13680,=D102 - D101
102,Optimal,17.50,14220,=D103 - D102
103,Optimal,23.11,14760,=D104 - D103
104,Optimal,10.28,15300,=D105 - D104
105,Optimal,7.31,15840,=D106 - D105
106,Optimal,11.30,16560,=D107 - D106
107,Optimal,16.11,17280,=D108 - D107
108,Optimal,15.73,18000,=D109 - D108
109,Optimal,14.67,18720,=D110 - D109
110,Optimal,30.69,19440,=D111 - D110
111,Optimal,46.77,20160,=D112 - D111
112,Optimal,30.30,20880,=D113 - D112
113,Optimal,21.84,21600,=D114 - D113
114,Optimal,184.13,22320,=D115 - D114
115,Optimal,33.70,23040,=D116 - D115
116,Optimal,14.63,23760,=D117 - D116
117,Optimal,41.95,24480,=D118 - D117
118,Optimal,31.63,25200,=D119 - D118
119,Optimal,120.31,25920,=D120 - D119
120,Optimal,18.11,26640,=D121 - D120
121,Optimal,3.33,27540,=D122 - D121
122,Optimal,4.44,28440,=D123 - D122
123,Optimal,3.20,29340,=D124 - D123
124,Optimal,0.03,30240,=D125 - D124
125,Optimal,0.09,31140,=D126 - D125
126,Optimal,20.50,32040,=D127 - D126
127,Optimal,0.08,32940,=D128 - D127
128,Optimal,0.09,33840,=D129 - D128
129,Optimal,0.03,34740,=D130 - D129
130,Optimal,0.11,35640,=D131 - D130
131,Optimal,0.03,36540,=D132 - D131
132,Optimal,0.09,37440,=D133 - D132
133,Optimal,0.02,38340,=D134 - D133
