N,Optimal/Feasible,Time,Risk,Marginal
54,Optimal,0.08,0,=D55 - D54
55,Optimal,0.08,0,=D56 - D55
56,Optimal,0.11,0,=D57 - D56
57,Optimal,0.08,0,=D58 - D57
58,Optimal,0.11,0,=D59 - D58
59,Optimal,0.08,0,=D60 - D59
60,Optimal,0.13,0,=D61 - D60
61,Optimal,0.09,0,=D62 - D61
62,Optimal,0.13,0,=D63 - D62
63,Optimal,19.14,180,=D64 - D63
64,Optimal,91.45,360,=D65 - D64
65,Optimal,97.81,540,=D66 - D65
66,Optimal,88.05,720,=D67 - D66
67,Optimal,211.39,900,=D68 - D67
68,Optimal,230.77,1080,=D69 - D68
69,Optimal,127.95,1260,=D70 - D69
70,Optimal,149.73,1440,=D71 - D70
71,Optimal,180.17,1620,=D72 - D71
72,Optimal,259.55,1800,=D73 - D72
73,Optimal,130.03,1980,=D74 - D73
74,Optimal,48.28,2160,=D75 - D74
75,Optimal,124.95,2340,=D76 - D75
76,Optimal,96.41,2520,=D77 - D76
77,Optimal,41.59,2700,=D78 - D77
78,Optimal,37.75,2880,=D79 - D78
79,Optimal,185.11,3060,=D80 - D79
80,Optimal,14.31,3240,=D81 - D80
81,Optimal,21.98,3600,=D82 - D81
82,Optimal,65.36,3960,=D83 - D82
83,Optimal,9.58,4320,=D84 - D83
84,Optimal,10.14,4680,=D85 - D84
85,Optimal,12.05,5040,=D86 - D85
86,Optimal,34.88,5400,=D87 - D86
87,Optimal,19.44,5760,=D88 - D87
88,Optimal,8.80,6120,=D89 - D88
89,Optimal,28.09,6480,=D90 - D89
90,Optimal,48.02,6840,=D91 - D90
91,Optimal,19.58,7200,=D92 - D91
92,Optimal,17.03,7560,=D93 - D92
93,Optimal,37.27,7920,=D94 - D93
94,Optimal,18.91,8280,=D95 - D94
95,Optimal,40.38,8640,=D96 - D95
96,Optimal,32.59,9000,=D97 - D96
97,Optimal,7.75,9360,=D98 - D97
98,Optimal,14.09,9720,=D99 - D98
99,Optimal,30.67,10080,=D100 - D99
100,Optimal,24.95,10440,=D101 - D100
101,Optimal,8.25,10800,=D102 - D101
102,Optimal,6.88,11160,=D103 - D102
103,Optimal,7.95,11520,=D104 - D103
104,Optimal,7.20,11880,=D105 - D104
105,Optimal,8.52,12240,=D106 - D105
106,Optimal,8.69,12600,=D107 - D106
107,Optimal,8.27,12960,=D108 - D107
108,Optimal,10.91,13320,=D109 - D108
109,Optimal,10.06,13680,=D110 - D109
110,Optimal,17.70,14040,=D111 - D110
111,Optimal,10.23,14400,=D112 - D111
112,Optimal,26.80,14760,=D113 - D112
113,Optimal,9.73,15120,=D114 - D113
114,Optimal,30.52,15480,=D115 - D114
115,Optimal,6.56,15840,=D116 - D115
116,Optimal,6.06,16200,=D117 - D116
117,Optimal,8.52,16740,=D118 - D117
118,Optimal,9.06,17280,=D119 - D118
119,Optimal,10.34,17820,=D120 - D119
120,Optimal,11.03,18360,=D121 - D120
121,Optimal,7.80,18900,=D122 - D121
122,Optimal,8.61,19440,=D123 - D122
123,Optimal,8.19,19980,=D124 - D123
124,Optimal,11.48,20700,=D125 - D124
125,Optimal,285.63,21420,=D126 - D125
126,Optimal,70.77,22140,=D127 - D126
127,Optimal,34.42,22860,=D128 - D127
128,Optimal,23.42,23580,=D129 - D128
129,Optimal,21.45,24300,=D130 - D129
130,Optimal,25.03,25020,=D131 - D130
131,Optimal,27.69,25740,=D132 - D131
132,Optimal,19.02,26460,=D133 - D132
133,Optimal,12.41,27180,=D134 - D133
134,Optimal,33.17,27900,=D135 - D134
135,Optimal,22.31,28620,=D136 - D135
136,Optimal,10.80,29340,=D137 - D136
137,Optimal,21.81,30060,=D138 - D137
138,Optimal,7.59,30780,=D139 - D138
139,Optimal,12.58,31500,=D140 - D139
140,Optimal,12.23,32220,=D141 - D140
141,Optimal,17.41,32940,=D142 - D141
142,Optimal,18.64,33660,=D143 - D142
143,Optimal,14.44,34380,=D144 - D143
144,Optimal,6.69,35100,=D145 - D144
145,Optimal,3.28,35820,=D146 - D145
146,Optimal,4.70,36720,=D147 - D146
147,Optimal,5.83,37620,=D148 - D147
148,Optimal,4.36,38520,=D149 - D148
149,Optimal,6.19,39600,=D150 - D149
150,Optimal,8.03,40680,=D151 - D150
151,Optimal,6.36,41760,=D152 - D151
152,Optimal,7.59,42840,=D153 - D152
153,Optimal,6.63,43920,=D154 - D153
154,Optimal,14.59,45000,=D155 - D154
155,Optimal,14.63,46080,=D156 - D155
156,Optimal,21.63,47160,=D157 - D156
157,Optimal,17.16,48240,=D158 - D157
158,Optimal,9.42,49320,=D159 - D158
159,Optimal,21.64,50400,=D160 - D159
160,Optimal,17.77,51660,=D161 - D160
161,Optimal,16.94,52920,=D162 - D161
162,Optimal,10.91,54180,=D163 - D162
163,Optimal,4.33,55440,=D164 - D163
164,Optimal,18.80,56700,=D165 - D164
165,Optimal,24.38,57960,=D166 - D165
166,Optimal,26.63,59220,=D167 - D166
167,Optimal,28.02,60480,=D168 - D167
168,Optimal,30.84,61740,=D169 - D168
169,Optimal,31.61,63000,=D170 - D169
170,Optimal,3.33,64260,=D171 - D170
171,Optimal,3.36,65700,=D172 - D171
172,Optimal,7.75,67140,=D173 - D172
173,Optimal,6.86,68580,=D174 - D173
174,Optimal,5.19,70020,=D175 - D174
175,Optimal,7.53,71460,=D176 - D175
176,Optimal,3.27,72900,=D177 - D176
177,Optimal,4.13,74340,=D178 - D177
178,Optimal,0.19,75780,=D179 - D178
179,Optimal,0.20,77220,=D180 - D179
180,Optimal,0.09,78660,=D181 - D180
181,Optimal,0.20,80100,=D182 - D181
182,Optimal,0.19,81540,=D183 - D182
183,Optimal,0.08,82980,=D184 - D183
184,Optimal,0.11,84420,=D185 - D184
185,Optimal,0.06,85860,=D186 - D185
186,Optimal,0.06,87300,=D187 - D186
187,Optimal,0.06,88740,=D188 - D187
188,Optimal,0.06,90180,=D189 - D188
189,Optimal,0.13,91620,=D190 - D189
190,Optimal,0.02,93060,=D191 - D190
