N,Optimal/Feasible,Time,Risk,Marginal
200,Optimal,157.92,70020,=D201 - D200
201,Optimal,115.52,71100,=D202 - D201
202,Optimal,133.28,72180,=D203 - D202
203,Optimal,96.33,73260,=D204 - D203
204,Optimal,97.63,74340,=D205 - D204
205,Optimal,104.83,75420,=D206 - D205
206,Optimal,134.17,76500,=D207 - D206
207,Optimal,110.56,77580,=D208 - D207
208,Optimal,137.27,78660,=D209 - D208
209,Optimal,155.16,79740,=D210 - D209
210,Optimal,112.31,80820,=D211 - D210
211,Optimal,304.97,81900,=D212 - D211
212,Optimal,181.56,82980,=D213 - D212
213,Optimal,99.98,84060,=D214 - D213
214,Optimal,272.05,85140,=D215 - D214
215,Optimal,94.61,86220,=D216 - D215
216,Optimal,75.30,87300,=D217 - D216
217,Optimal,61.20,88560,=D218 - D217
218,Optimal,68.38,89820,=D219 - D218
219,Optimal,81.28,91080,=D220 - D219
220,Optimal,52.64,92340,=D221 - D220
221,Optimal,39.59,93600,=D222 - D221
222,Optimal,61.83,94860,=D223 - D222
223,Optimal,121.30,96120,=D224 - D223
224,Optimal,137.86,97380,=D225 - D224
225,Optimal,130.89,98640,=D226 - D225
226,Optimal,123.19,99900,=D227 - D226
227,Optimal,121.56,101160,=D228 - D227
228,Optimal,205.59,102420,=D229 - D228
229,Optimal,132.45,103680,=D230 - D229
230,Optimal,189.33,104940,=D231 - D230
231,Optimal,116.19,106200,=D232 - D231
232,Optimal,40.06,107460,=D233 - D232
233,Optimal,18.06,108720,=D234 - D233
234,Optimal,14.39,109980,=D235 - D234
235,Optimal,10.97,111420,=D236 - D235
236,Optimal,9.80,112860,=D237 - D236
237,Optimal,12.27,114300,=D238 - D237
238,Optimal,9.13,115740,=D239 - D238
239,Optimal,12.06,117180,=D240 - D239
240,Optimal,9.61,118620,=D241 - D240
241,Optimal,8.34,120060,=D242 - D241
242,Optimal,6.45,121680,=D243 - D242
243,Optimal,3.73,123300,=D244 - D243
244,Optimal,7.59,124920,=D245 - D244
245,Optimal,4.66,126540,=D246 - D245
246,Optimal,6.41,128160,=D247 - D246
247,Optimal,6.47,129780,=D248 - D247
248,Optimal,5.70,131400,=D249 - D248
249,Optimal,7.38,133020,=D250 - D249
250,Optimal,8.06,134640,=D251 - D250
251,Optimal,5.72,136440,=D252 - D251
252,Optimal,5.28,138240,=D253 - D252
253,Optimal,3.97,140040,=D254 - D253
254,Optimal,3.36,141840,=D255 - D254
255,Optimal,10.02,143640,=D256 - D255
256,Optimal,10.39,145440,=D257 - D256
257,Optimal,14.63,147240,=D258 - D257
258,Optimal,11.36,149040,=D259 - D258
259,Optimal,10.95,150840,=D260 - D259
260,Optimal,10.45,152640,=D261 - D260
261,Optimal,13.31,154440,=D262 - D261
262,Optimal,15.64,156240,=D263 - D262
263,Optimal,15.55,158040,=D264 - D263
264,Optimal,18.30,159840,=D265 - D264
265,Optimal,10.97,161640,=D266 - D265
266,Optimal,0.61,163440,=D267 - D266
267,Optimal,0.28,165420,=D268 - D267
268,Optimal,0.27,167400,=D269 - D268
269,Optimal,0.19,169380,=D270 - D269
270,Optimal,0.22,171360,=D271 - D270
271,Optimal,0.23,173340,=D272 - D271
272,Optimal,0.25,175320,=D273 - D272
273,Optimal,0.27,177300,=D274 - D273
274,Optimal,0.22,179280,=D275 - D274
275,Optimal,0.23,181260,=D276 - D275
276,Optimal,0.22,183240,=D277 - D276
277,Optimal,0.17,185220,=D278 - D277
278,Optimal,0.30,187200,=D279 - D278
279,Optimal,0.25,189180,=D280 - D279
280,Optimal,0.28,191160,=D281 - D280
281,Optimal,0.14,193140,=D282 - D281
282,Optimal,0.17,195120,=D283 - D282
283,Optimal,0.11,197100,=D284 - D283
284,Optimal,0.16,199080,=D285 - D284
285,Optimal,0.17,201060,=D286 - D285
286,Optimal,0.19,203040,=D287 - D286
287,Optimal,0.20,205020,=D288 - D287
288,Optimal,0.05,207000,=D289 - D288
